,company_id,day,employee_headcount
6493,2.0,2012-07-17,2342.0
6494,3.0,2012-07-17,1605.0
6495,4.0,2012-07-17,1209.0
6496,5.0,2012-07-17,1037.0
6497,6.0,2012-07-17,747.0
6498,7.0,2012-07-17,729.0
6499,8.0,2012-07-17,606.0
6500,9.0,2012-07-17,548.0
6501,10.0,2012-07-17,501.0
6502,11.0,2012-07-17,12.0
6503,12.0,2012-07-17,12.0
6504,1.0,2012-07-18,4863.0
6505,2.0,2012-07-18,2342.0
6506,3.0,2012-07-18,1605.0
6507,4.0,2012-07-18,1209.0
6508,5.0,2012-07-18,1037.0
6509,6.0,2012-07-18,747.0
6510,7.0,2012-07-18,729.0
6511,8.0,2012-07-18,606.0
6512,9.0,2012-07-18,548.0
6513,10.0,2012-07-18,501.0
6514,11.0,2012-07-18,12.0
6515,12.0,2012-07-18,12.0
6516,1.0,2012-07-19,4863.0
6517,2.0,2012-07-19,2342.0
6518,3.0,2012-07-19,1605.0
6519,4.0,2012-07-19,1209.0
6520,5.0,2012-07-19,1037.0
6521,6.0,2012-07-19,747.0
6522,7.0,2012-07-19,729.0
6523,8.0,2012-07-19,606.0
6524,9.0,2012-07-19,548.0
6525,10.0,2012-07-19,501.0
6526,11.0,2012-07-19,12.0
6527,12.0,2012-07-19,12.0
6528,1.0,2012-07-20,4863.0
6529,2.0,2012-07-20,2342.0
6530,3.0,2012-07-20,1605.0
6531,4.0,2012-07-20,1209.0
6532,5.0,2012-07-20,1037.0
6533,6.0,2012-07-20,747.0
6534,7.0,2012-07-20,729.0
6535,8.0,2012-07-20,606.0
6536,9.0,2012-07-20,548.0
6537,10.0,2012-07-20,501.0
6538,11.0,2012-07-20,12.0
6539,12.0,2012-07-20,12.0
6540,1.0,2012-07-21,4863.0
6541,2.0,2012-07-21,2342.0
6542,3.0,2012-07-21,1605.0
6543,4.0,2012-07-21,1209.0
6544,5.0,2012-07-21,1037.0
6545,6.0,2012-07-21,747.0
6546,7.0,2012-07-21,729.0
6547,8.0,2012-07-21,606.0
6548,9.0,2012-07-21,548.0
6549,10.0,2012-07-21,501.0
6550,11.0,2012-07-21,12.0
6551,12.0,2012-07-21,12.0
6552,1.0,2012-07-22,4863.0
6553,2.0,2012-07-22,2342.0
6554,3.0,2012-07-22,1605.0
6555,4.0,2012-07-22,1209.0
6556,5.0,2012-07-22,1037.0
6557,6.0,2012-07-22,747.0
6558,7.0,2012-07-22,729.0
6559,8.0,2012-07-22,606.0
6560,9.0,2012-07-22,548.0
6561,10.0,2012-07-22,501.0
6562,11.0,2012-07-22,12.0
6563,12.0,2012-07-22,12.0
6564,1.0,2012-07-23,4866.0
6565,2.0,2012-07-23,2349.0
6566,3.0,2012-07-23,1607.0
6567,4.0,2012-07-23,1210.0
6568,5.0,2012-07-23,1040.0
6569,6.0,2012-07-23,747.0
6570,7.0,2012-07-23,729.0
6571,8.0,2012-07-23,606.0
6572,9.0,2012-07-23,548.0
6573,10.0,2012-07-23,501.0
6574,11.0,2012-07-23,12.0
6575,12.0,2012-07-23,12.0
6576,1.0,2012-07-24,4867.0
6577,2.0,2012-07-24,2349.0
6578,3.0,2012-07-24,1607.0
6579,4.0,2012-07-24,1210.0
6580,5.0,2012-07-24,1040.0
6581,6.0,2012-07-24,747.0
6582,7.0,2012-07-24,731.0
6583,8.0,2012-07-24,606.0
6584,9.0,2012-07-24,548.0
6585,10.0,2012-07-24,501.0
6586,11.0,2012-07-24,12.0
6587,12.0,2012-07-24,12.0
6588,1.0,2012-07-25,4867.0
6589,2.0,2012-07-25,2349.0
6590,3.0,2012-07-25,1607.0
6591,4.0,2012-07-25,1210.0
6592,5.0,2012-07-25,1040.0
6593,6.0,2012-07-25,747.0
6594,7.0,2012-07-25,731.0
6595,8.0,2012-07-25,606.0
6596,9.0,2012-07-25,549.0
6597,10.0,2012-07-25,501.0
6598,11.0,2012-07-25,12.0
6599,12.0,2012-07-25,12.0
6600,1.0,2012-07-26,4868.0
6601,2.0,2012-07-26,2349.0
6602,3.0,2012-07-26,1607.0
6603,4.0,2012-07-26,1210.0
6604,5.0,2012-07-26,1040.0
6605,6.0,2012-07-26,747.0
6606,7.0,2012-07-26,731.0
6607,8.0,2012-07-26,606.0
6608,9.0,2012-07-26,549.0
6609,10.0,2012-07-26,501.0
6610,11.0,2012-07-26,12.0
6611,12.0,2012-07-26,12.0
6612,1.0,2012-07-27,4868.0
6613,2.0,2012-07-27,2349.0
6614,3.0,2012-07-27,1607.0
6615,4.0,2012-07-27,1210.0
6616,5.0,2012-07-27,1040.0
6617,6.0,2012-07-27,747.0
6618,7.0,2012-07-27,731.0
6619,8.0,2012-07-27,606.0
6620,9.0,2012-07-27,549.0
6621,10.0,2012-07-27,501.0
6622,11.0,2012-07-27,12.0
6623,12.0,2012-07-27,12.0
6624,1.0,2012-07-28,4868.0
6625,2.0,2012-07-28,2349.0
6626,3.0,2012-07-28,1607.0
6627,4.0,2012-07-28,1210.0
6628,5.0,2012-07-28,1040.0
6629,6.0,2012-07-28,747.0
6630,7.0,2012-07-28,731.0
6631,8.0,2012-07-28,606.0
6632,9.0,2012-07-28,549.0
6633,10.0,2012-07-28,501.0
6634,11.0,2012-07-28,12.0
6635,12.0,2012-07-28,12.0
6636,1.0,2012-07-29,4868.0
6637,2.0,2012-07-29,2349.0
6638,3.0,2012-07-29,1607.0
6639,4.0,2012-07-29,1210.0
6640,5.0,2012-07-29,1040.0
6641,6.0,2012-07-29,747.0
6642,7.0,2012-07-29,731.0
6643,8.0,2012-07-29,606.0
6644,9.0,2012-07-29,549.0
6645,10.0,2012-07-29,501.0
6646,11.0,2012-07-29,12.0
6647,12.0,2012-07-29,12.0
6648,1.0,2012-07-30,4873.0
6649,2.0,2012-07-30,2352.0
6650,3.0,2012-07-30,1608.0
6651,4.0,2012-07-30,1211.0
6652,5.0,2012-07-30,1041.0
6653,6.0,2012-07-30,747.0
6654,7.0,2012-07-30,733.0
6655,8.0,2012-07-30,608.0
6656,9.0,2012-07-30,550.0
6657,10.0,2012-07-30,501.0
6658,11.0,2012-07-30,12.0
6659,12.0,2012-07-30,12.0
6660,1.0,2012-07-31,4875.0
6661,2.0,2012-07-31,2353.0
6662,3.0,2012-07-31,1608.0
6663,4.0,2012-07-31,1211.0
6664,5.0,2012-07-31,1041.0
6665,6.0,2012-07-31,747.0
6666,7.0,2012-07-31,733.0
6667,8.0,2012-07-31,608.0
6668,9.0,2012-07-31,550.0
6669,10.0,2012-07-31,501.0
6670,11.0,2012-07-31,12.0
6671,12.0,2012-07-31,12.0
6672,1.0,2012-08-01,4877.0
6673,2.0,2012-08-01,2353.0
6674,3.0,2012-08-01,1608.0
6675,4.0,2012-08-01,1211.0
6676,5.0,2012-08-01,1041.0
6677,6.0,2012-08-01,747.0
6678,7.0,2012-08-01,733.0
6679,8.0,2012-08-01,608.0
6680,9.0,2012-08-01,550.0
6681,10.0,2012-08-01,501.0
6682,11.0,2012-08-01,12.0
6683,12.0,2012-08-01,12.0
6684,1.0,2012-08-02,4877.0
6685,2.0,2012-08-02,2353.0
6686,3.0,2012-08-02,1608.0
6687,4.0,2012-08-02,1211.0
6688,5.0,2012-08-02,1041.0
6689,6.0,2012-08-02,747.0
6690,7.0,2012-08-02,733.0
6691,8.0,2012-08-02,608.0
6692,9.0,2012-08-02,550.0
6693,10.0,2012-08-02,501.0
6694,11.0,2012-08-02,12.0
6695,12.0,2012-08-02,12.0
6696,1.0,2012-08-03,4877.0
6697,2.0,2012-08-03,2353.0
6698,3.0,2012-08-03,1608.0
6699,4.0,2012-08-03,1211.0
6700,5.0,2012-08-03,1041.0
6701,6.0,2012-08-03,747.0
6702,7.0,2012-08-03,733.0
6703,8.0,2012-08-03,608.0
6704,9.0,2012-08-03,550.0
6705,10.0,2012-08-03,501.0
6706,11.0,2012-08-03,12.0
6707,12.0,2012-08-03,12.0
6708,1.0,2012-08-04,4877.0
6709,2.0,2012-08-04,2353.0
6710,3.0,2012-08-04,1608.0
6711,4.0,2012-08-04,1211.0
6712,5.0,2012-08-04,1041.0
6713,6.0,2012-08-04,747.0
6714,7.0,2012-08-04,733.0
6715,8.0,2012-08-04,608.0
6716,9.0,2012-08-04,550.0
6717,10.0,2012-08-04,501.0
6718,11.0,2012-08-04,12.0
6719,12.0,2012-08-04,12.0
6720,1.0,2012-08-05,4877.0
6721,2.0,2012-08-05,2353.0
6722,3.0,2012-08-05,1608.0
6723,4.0,2012-08-05,1211.0
6724,5.0,2012-08-05,1041.0
6725,6.0,2012-08-05,747.0
6726,7.0,2012-08-05,733.0
6727,8.0,2012-08-05,608.0
6728,9.0,2012-08-05,550.0
6729,10.0,2012-08-05,501.0
6730,11.0,2012-08-05,12.0
6731,12.0,2012-08-05,12.0
6732,1.0,2012-08-06,4881.0
6733,2.0,2012-08-06,2355.0
6734,3.0,2012-08-06,1611.0
6735,4.0,2012-08-06,1212.0
6736,5.0,2012-08-06,1044.0
6737,6.0,2012-08-06,747.0
6738,7.0,2012-08-06,734.0
6739,8.0,2012-08-06,609.0
6740,9.0,2012-08-06,552.0
6741,10.0,2012-08-06,502.0
6742,11.0,2012-08-06,12.0
6743,12.0,2012-08-06,12.0
6744,1.0,2012-08-07,4881.0
6745,2.0,2012-08-07,2355.0
6746,3.0,2012-08-07,1611.0
6747,4.0,2012-08-07,1212.0
6748,5.0,2012-08-07,1045.0
6749,6.0,2012-08-07,747.0
6750,7.0,2012-08-07,734.0
6751,8.0,2012-08-07,609.0
6752,9.0,2012-08-07,552.0
6753,10.0,2012-08-07,502.0
6754,11.0,2012-08-07,12.0
6755,12.0,2012-08-07,12.0
6756,1.0,2012-08-08,4881.0
6757,2.0,2012-08-08,2355.0
6758,3.0,2012-08-08,1611.0
6759,4.0,2012-08-08,1212.0
6760,5.0,2012-08-08,1045.0
6761,6.0,2012-08-08,747.0
6762,7.0,2012-08-08,734.0
6763,8.0,2012-08-08,609.0
6764,9.0,2012-08-08,552.0
6765,10.0,2012-08-08,502.0
6766,11.0,2012-08-08,12.0
6767,12.0,2012-08-08,12.0
6768,1.0,2012-08-09,4881.0
6769,2.0,2012-08-09,2355.0
6770,3.0,2012-08-09,1611.0
6771,4.0,2012-08-09,1212.0
6772,5.0,2012-08-09,1045.0
6773,6.0,2012-08-09,747.0
6774,7.0,2012-08-09,734.0
6775,8.0,2012-08-09,609.0
6776,9.0,2012-08-09,552.0
6777,10.0,2012-08-09,502.0
6778,11.0,2012-08-09,12.0
6779,12.0,2012-08-09,12.0
6780,1.0,2012-08-10,4881.0
6781,2.0,2012-08-10,2355.0
6782,3.0,2012-08-10,1611.0
6783,4.0,2012-08-10,1212.0
6784,5.0,2012-08-10,1045.0
6785,6.0,2012-08-10,747.0
6786,7.0,2012-08-10,734.0
6787,8.0,2012-08-10,609.0
6788,9.0,2012-08-10,552.0
6789,10.0,2012-08-10,502.0
6790,11.0,2012-08-10,12.0
6791,12.0,2012-08-10,12.0
6792,1.0,2012-08-11,4881.0
6793,2.0,2012-08-11,2355.0
6794,3.0,2012-08-11,1611.0
6795,4.0,2012-08-11,1212.0
6796,5.0,2012-08-11,1045.0
6797,6.0,2012-08-11,747.0
6798,7.0,2012-08-11,734.0
6799,8.0,2012-08-11,609.0
6800,9.0,2012-08-11,552.0
6801,10.0,2012-08-11,502.0
6802,11.0,2012-08-11,12.0
6803,12.0,2012-08-11,12.0
6804,1.0,2012-08-12,4881.0
6805,2.0,2012-08-12,2355.0
6806,3.0,2012-08-12,1611.0
6807,4.0,2012-08-12,1212.0
6808,5.0,2012-08-12,1045.0
6809,6.0,2012-08-12,747.0
6810,7.0,2012-08-12,734.0
6811,8.0,2012-08-12,609.0
6812,9.0,2012-08-12,552.0
6813,10.0,2012-08-12,502.0
6814,11.0,2012-08-12,12.0
6815,12.0,2012-08-12,12.0
6816,1.0,2012-08-13,4890.0
6817,2.0,2012-08-13,2361.0
6818,3.0,2012-08-13,1612.0
6819,4.0,2012-08-13,1212.0
6820,5.0,2012-08-13,1045.0
6821,6.0,2012-08-13,747.0
6822,7.0,2012-08-13,737.0
6823,8.0,2012-08-13,609.0
6824,9.0,2012-08-13,552.0
6825,10.0,2012-08-13,503.0
6826,11.0,2012-08-13,13.0
6827,12.0,2012-08-13,12.0
6828,1.0,2012-08-14,4891.0
6829,2.0,2012-08-14,2361.0
6830,3.0,2012-08-14,1612.0
6831,4.0,2012-08-14,1212.0
6832,5.0,2012-08-14,1045.0
6833,6.0,2012-08-14,747.0
6834,7.0,2012-08-14,737.0
6835,8.0,2012-08-14,609.0
6836,9.0,2012-08-14,552.0
6837,10.0,2012-08-14,504.0
6838,11.0,2012-08-14,13.0
6839,12.0,2012-08-14,12.0
6840,1.0,2012-08-15,4892.0
6841,2.0,2012-08-15,2362.0
6842,3.0,2012-08-15,1612.0
6843,4.0,2012-08-15,1212.0
6844,5.0,2012-08-15,1045.0
6845,6.0,2012-08-15,747.0
6846,7.0,2012-08-15,737.0
6847,8.0,2012-08-15,609.0
6848,9.0,2012-08-15,552.0
6849,10.0,2012-08-15,504.0
6850,11.0,2012-08-15,13.0
6851,12.0,2012-08-15,12.0
6852,1.0,2012-08-16,4892.0
6853,2.0,2012-08-16,2362.0
6854,3.0,2012-08-16,1612.0
6855,4.0,2012-08-16,1213.0
6856,5.0,2012-08-16,1045.0
6857,6.0,2012-08-16,747.0
6858,7.0,2012-08-16,737.0
6859,8.0,2012-08-16,609.0
6860,9.0,2012-08-16,552.0
6861,10.0,2012-08-16,504.0
6862,11.0,2012-08-16,13.0
6863,12.0,2012-08-16,12.0
6864,1.0,2012-08-17,4892.0
6865,2.0,2012-08-17,2362.0
6866,3.0,2012-08-17,1612.0
6867,4.0,2012-08-17,1213.0
6868,5.0,2012-08-17,1045.0
6869,6.0,2012-08-17,747.0
6870,7.0,2012-08-17,737.0
6871,8.0,2012-08-17,609.0
6872,9.0,2012-08-17,552.0
6873,10.0,2012-08-17,504.0
6874,11.0,2012-08-17,13.0
6875,12.0,2012-08-17,12.0
6876,1.0,2012-08-18,4892.0
6877,2.0,2012-08-18,2362.0
6878,3.0,2012-08-18,1612.0
6879,4.0,2012-08-18,1213.0
6880,5.0,2012-08-18,1045.0
6881,6.0,2012-08-18,747.0
6882,7.0,2012-08-18,737.0
6883,8.0,2012-08-18,609.0
6884,9.0,2012-08-18,552.0
6885,10.0,2012-08-18,504.0
6886,11.0,2012-08-18,13.0
6887,12.0,2012-08-18,12.0
6888,1.0,2012-08-19,4892.0
6889,2.0,2012-08-19,2362.0
6890,3.0,2012-08-19,1612.0
6891,4.0,2012-08-19,1213.0
6892,5.0,2012-08-19,1045.0
6893,6.0,2012-08-19,747.0
6894,7.0,2012-08-19,737.0
6895,8.0,2012-08-19,609.0
6896,9.0,2012-08-19,552.0
6897,10.0,2012-08-19,504.0
6898,11.0,2012-08-19,13.0
6899,12.0,2012-08-19,12.0
6900,1.0,2012-08-20,4896.0
6901,2.0,2012-08-20,2365.0
6902,3.0,2012-08-20,1614.0
6903,4.0,2012-08-20,1213.0
6904,5.0,2012-08-20,1048.0
6905,6.0,2012-08-20,747.0
6906,7.0,2012-08-20,737.0
6907,8.0,2012-08-20,609.0
6908,9.0,2012-08-20,552.0
6909,10.0,2012-08-20,504.0
6910,11.0,2012-08-20,13.0
6911,12.0,2012-08-20,12.0
6912,1.0,2012-08-21,4898.0
6913,2.0,2012-08-21,2365.0
6914,3.0,2012-08-21,1616.0
6915,4.0,2012-08-21,1213.0
6916,5.0,2012-08-21,1048.0
6917,6.0,2012-08-21,747.0
6918,7.0,2012-08-21,737.0
6919,8.0,2012-08-21,609.0
6920,9.0,2012-08-21,552.0
6921,10.0,2012-08-21,504.0
6922,11.0,2012-08-21,13.0
6923,12.0,2012-08-21,12.0
6924,1.0,2012-08-22,4898.0
6925,2.0,2012-08-22,2366.0
6926,3.0,2012-08-22,1616.0
6927,4.0,2012-08-22,1213.0
6928,5.0,2012-08-22,1048.0
6929,6.0,2012-08-22,747.0
6930,7.0,2012-08-22,737.0
6931,8.0,2012-08-22,610.0
6932,9.0,2012-08-22,552.0
6933,10.0,2012-08-22,504.0
6934,11.0,2012-08-22,13.0
6935,12.0,2012-08-22,12.0
6936,1.0,2012-08-23,4898.0
6937,2.0,2012-08-23,2368.0
6938,3.0,2012-08-23,1616.0
6939,4.0,2012-08-23,1213.0
6940,5.0,2012-08-23,1048.0
6941,6.0,2012-08-23,747.0
6942,7.0,2012-08-23,737.0
6943,8.0,2012-08-23,610.0
6944,9.0,2012-08-23,552.0
6945,10.0,2012-08-23,504.0
6946,11.0,2012-08-23,13.0
6947,12.0,2012-08-23,12.0
6948,1.0,2012-08-24,4898.0
6949,2.0,2012-08-24,2368.0
6950,3.0,2012-08-24,1616.0
6951,4.0,2012-08-24,1213.0
6952,5.0,2012-08-24,1048.0
6953,6.0,2012-08-24,747.0
6954,7.0,2012-08-24,737.0
6955,8.0,2012-08-24,610.0
6956,9.0,2012-08-24,552.0
6957,10.0,2012-08-24,504.0
6958,11.0,2012-08-24,13.0
6959,12.0,2012-08-24,12.0
6960,1.0,2012-08-25,4898.0
6961,2.0,2012-08-25,2368.0
6962,3.0,2012-08-25,1616.0
6963,4.0,2012-08-25,1213.0
6964,5.0,2012-08-25,1048.0
6965,6.0,2012-08-25,747.0
6966,7.0,2012-08-25,737.0
6967,8.0,2012-08-25,610.0
6968,9.0,2012-08-25,552.0
6969,10.0,2012-08-25,504.0
6970,11.0,2012-08-25,13.0
6971,12.0,2012-08-25,12.0
6972,1.0,2012-08-26,4898.0
6973,2.0,2012-08-26,2368.0
6974,3.0,2012-08-26,1616.0
6975,4.0,2012-08-26,1213.0
6976,5.0,2012-08-26,1048.0
6977,6.0,2012-08-26,747.0
6978,7.0,2012-08-26,737.0
6979,8.0,2012-08-26,610.0
6980,9.0,2012-08-26,552.0
6981,10.0,2012-08-26,504.0
6982,11.0,2012-08-26,13.0
6983,12.0,2012-08-26,12.0
6984,1.0,2012-08-27,4903.0
6985,2.0,2012-08-27,2370.0
6986,3.0,2012-08-27,1618.0
6987,4.0,2012-08-27,1215.0
6988,5.0,2012-08-27,1049.0
6989,6.0,2012-08-27,747.0
6990,7.0,2012-08-27,739.0
6991,8.0,2012-08-27,610.0
6992,9.0,2012-08-27,553.0
6993,10.0,2012-08-27,504.0
6994,11.0,2012-08-27,13.0
6995,12.0,2012-08-27,12.0
6996,1.0,2012-08-28,4903.0
6997,2.0,2012-08-28,2370.0
6998,3.0,2012-08-28,1618.0
6999,4.0,2012-08-28,1215.0
7000,5.0,2012-08-28,1049.0
7001,6.0,2012-08-28,748.0
7002,7.0,2012-08-28,739.0
7003,8.0,2012-08-28,611.0
7004,9.0,2012-08-28,553.0
7005,10.0,2012-08-28,504.0
7006,11.0,2012-08-28,13.0
7007,12.0,2012-08-28,12.0
7008,1.0,2012-08-29,4904.0
7009,2.0,2012-08-29,2370.0
7010,3.0,2012-08-29,1618.0
7011,4.0,2012-08-29,1215.0
7012,5.0,2012-08-29,1049.0
7013,6.0,2012-08-29,748.0
7014,7.0,2012-08-29,739.0
7015,8.0,2012-08-29,611.0
7016,9.0,2012-08-29,553.0
7017,10.0,2012-08-29,504.0
7018,11.0,2012-08-29,13.0
7019,12.0,2012-08-29,12.0
7020,1.0,2012-08-30,4904.0
7021,2.0,2012-08-30,2370.0
7022,3.0,2012-08-30,1618.0
7023,4.0,2012-08-30,1215.0
7024,5.0,2012-08-30,1049.0
7025,6.0,2012-08-30,749.0
7026,7.0,2012-08-30,739.0
7027,8.0,2012-08-30,611.0
7028,9.0,2012-08-30,553.0
7029,10.0,2012-08-30,504.0
7030,11.0,2012-08-30,13.0
7031,12.0,2012-08-30,12.0
7032,1.0,2012-08-31,4904.0
7033,2.0,2012-08-31,2370.0
7034,3.0,2012-08-31,1618.0
7035,4.0,2012-08-31,1215.0
7036,5.0,2012-08-31,1049.0
7037,6.0,2012-08-31,749.0
7038,7.0,2012-08-31,739.0
7039,8.0,2012-08-31,611.0
7040,9.0,2012-08-31,553.0
7041,10.0,2012-08-31,504.0
7042,11.0,2012-08-31,13.0
7043,12.0,2012-08-31,12.0
7044,1.0,2012-09-01,4904.0
7045,2.0,2012-09-01,2370.0
7046,3.0,2012-09-01,1618.0
7047,4.0,2012-09-01,1215.0
7048,5.0,2012-09-01,1049.0
7049,6.0,2012-09-01,749.0
7050,7.0,2012-09-01,739.0
7051,8.0,2012-09-01,611.0
7052,9.0,2012-09-01,553.0
7053,10.0,2012-09-01,504.0
7054,11.0,2012-09-01,13.0
7055,12.0,2012-09-01,12.0
7056,1.0,2012-09-02,4904.0
7057,2.0,2012-09-02,2370.0
7058,3.0,2012-09-02,1618.0
7059,4.0,2012-09-02,1215.0
7060,5.0,2012-09-02,1049.0
7061,6.0,2012-09-02,749.0
7062,7.0,2012-09-02,739.0
7063,8.0,2012-09-02,611.0
7064,9.0,2012-09-02,553.0
7065,10.0,2012-09-02,504.0
7066,11.0,2012-09-02,13.0
7067,12.0,2012-09-02,12.0
7068,1.0,2012-09-03,4904.0
7069,2.0,2012-09-03,2370.0
7070,3.0,2012-09-03,1618.0
7071,4.0,2012-09-03,1215.0
7072,5.0,2012-09-03,1049.0
7073,6.0,2012-09-03,749.0
7074,7.0,2012-09-03,739.0
7075,8.0,2012-09-03,611.0
7076,9.0,2012-09-03,553.0
7077,10.0,2012-09-03,504.0
7078,11.0,2012-09-03,13.0
7079,12.0,2012-09-03,12.0
7080,1.0,2012-09-04,4907.0
7081,2.0,2012-09-04,2373.0
7082,3.0,2012-09-04,1619.0
7083,4.0,2012-09-04,1218.0
7084,5.0,2012-09-04,1050.0
7085,6.0,2012-09-04,752.0
7086,7.0,2012-09-04,740.0
7087,8.0,2012-09-04,611.0
7088,9.0,2012-09-04,555.0
7089,10.0,2012-09-04,504.0
7090,11.0,2012-09-04,13.0
7091,12.0,2012-09-04,12.0
7092,1.0,2012-09-05,4907.0
7093,2.0,2012-09-05,2373.0
7094,3.0,2012-09-05,1619.0
7095,4.0,2012-09-05,1218.0
7096,5.0,2012-09-05,1050.0
7097,6.0,2012-09-05,753.0
7098,7.0,2012-09-05,740.0
7099,8.0,2012-09-05,611.0
7100,9.0,2012-09-05,555.0
7101,10.0,2012-09-05,504.0
7102,11.0,2012-09-05,13.0
7103,12.0,2012-09-05,12.0
7104,1.0,2012-09-06,4908.0
7105,2.0,2012-09-06,2373.0
7106,3.0,2012-09-06,1619.0
7107,4.0,2012-09-06,1218.0
7108,5.0,2012-09-06,1050.0
7109,6.0,2012-09-06,753.0
7110,7.0,2012-09-06,740.0
7111,8.0,2012-09-06,611.0
7112,9.0,2012-09-06,555.0
7113,10.0,2012-09-06,504.0
7114,11.0,2012-09-06,13.0
7115,12.0,2012-09-06,12.0
7116,1.0,2012-09-07,4908.0
7117,2.0,2012-09-07,2373.0
7118,3.0,2012-09-07,1619.0
7119,4.0,2012-09-07,1218.0
7120,5.0,2012-09-07,1050.0
7121,6.0,2012-09-07,753.0
7122,7.0,2012-09-07,740.0
7123,8.0,2012-09-07,611.0
7124,9.0,2012-09-07,555.0
7125,10.0,2012-09-07,504.0
7126,11.0,2012-09-07,13.0
7127,12.0,2012-09-07,12.0
7128,1.0,2012-09-08,4908.0
7129,2.0,2012-09-08,2373.0
7130,3.0,2012-09-08,1619.0
7131,4.0,2012-09-08,1218.0
7132,5.0,2012-09-08,1050.0
7133,6.0,2012-09-08,753.0
7134,7.0,2012-09-08,740.0
7135,8.0,2012-09-08,611.0
7136,9.0,2012-09-08,555.0
7137,10.0,2012-09-08,504.0
7138,11.0,2012-09-08,13.0
7139,12.0,2012-09-08,12.0
7140,1.0,2012-09-09,4908.0
7141,2.0,2012-09-09,2373.0
7142,3.0,2012-09-09,1619.0
7143,4.0,2012-09-09,1218.0
7144,5.0,2012-09-09,1050.0
7145,6.0,2012-09-09,753.0
7146,7.0,2012-09-09,740.0
7147,8.0,2012-09-09,611.0
7148,9.0,2012-09-09,555.0
7149,10.0,2012-09-09,504.0
7150,11.0,2012-09-09,13.0
7151,12.0,2012-09-09,12.0
7152,1.0,2012-09-10,4913.0
7153,2.0,2012-09-10,2379.0
7154,3.0,2012-09-10,1619.0
7155,4.0,2012-09-10,1220.0
7156,5.0,2012-09-10,1052.0
7157,6.0,2012-09-10,753.0
7158,7.0,2012-09-10,740.0
7159,8.0,2012-09-10,613.0
7160,9.0,2012-09-10,556.0
7161,10.0,2012-09-10,506.0
7162,11.0,2012-09-10,13.0
7163,12.0,2012-09-10,12.0
7164,1.0,2012-09-11,4914.0
7165,2.0,2012-09-11,2379.0
7166,3.0,2012-09-11,1619.0
7167,4.0,2012-09-11,1220.0
7168,5.0,2012-09-11,1052.0
7169,6.0,2012-09-11,753.0
7170,7.0,2012-09-11,741.0
7171,8.0,2012-09-11,613.0
7172,9.0,2012-09-11,556.0
7173,10.0,2012-09-11,506.0
7174,11.0,2012-09-11,13.0
7175,12.0,2012-09-11,12.0
7176,1.0,2012-09-12,4914.0
7177,2.0,2012-09-12,2379.0
7178,3.0,2012-09-12,1619.0
7179,4.0,2012-09-12,1220.0
7180,5.0,2012-09-12,1052.0
7181,6.0,2012-09-12,753.0
7182,7.0,2012-09-12,741.0
7183,8.0,2012-09-12,613.0
7184,9.0,2012-09-12,556.0
7185,10.0,2012-09-12,506.0
7186,11.0,2012-09-12,13.0
7187,12.0,2012-09-12,12.0
7188,1.0,2012-09-13,4914.0
7189,2.0,2012-09-13,2379.0
7190,3.0,2012-09-13,1619.0
7191,4.0,2012-09-13,1221.0
7192,5.0,2012-09-13,1052.0
7193,6.0,2012-09-13,753.0
7194,7.0,2012-09-13,741.0
7195,8.0,2012-09-13,613.0
7196,9.0,2012-09-13,556.0
7197,10.0,2012-09-13,506.0
7198,11.0,2012-09-13,13.0
7199,12.0,2012-09-13,12.0
7200,1.0,2012-09-14,4914.0
7201,2.0,2012-09-14,2379.0
7202,3.0,2012-09-14,1619.0
7203,4.0,2012-09-14,1221.0
7204,5.0,2012-09-14,1052.0
7205,6.0,2012-09-14,753.0
7206,7.0,2012-09-14,741.0
7207,8.0,2012-09-14,613.0
7208,9.0,2012-09-14,556.0
7209,10.0,2012-09-14,506.0
7210,11.0,2012-09-14,13.0
7211,12.0,2012-09-14,12.0
7212,1.0,2012-09-15,4914.0
7213,2.0,2012-09-15,2379.0
7214,3.0,2012-09-15,1619.0
7215,4.0,2012-09-15,1221.0
7216,5.0,2012-09-15,1052.0
7217,6.0,2012-09-15,753.0
7218,7.0,2012-09-15,741.0
7219,8.0,2012-09-15,613.0
7220,9.0,2012-09-15,556.0
7221,10.0,2012-09-15,506.0
7222,11.0,2012-09-15,13.0
7223,12.0,2012-09-15,12.0
7224,1.0,2012-09-16,4914.0
7225,2.0,2012-09-16,2379.0
7226,3.0,2012-09-16,1619.0
7227,4.0,2012-09-16,1221.0
7228,5.0,2012-09-16,1052.0
7229,6.0,2012-09-16,753.0
7230,7.0,2012-09-16,741.0
7231,8.0,2012-09-16,613.0
7232,9.0,2012-09-16,556.0
7233,10.0,2012-09-16,506.0
7234,11.0,2012-09-16,13.0
7235,12.0,2012-09-16,12.0
7236,1.0,2012-09-17,4925.0
7237,2.0,2012-09-17,2382.0
7238,3.0,2012-09-17,1619.0
7239,4.0,2012-09-17,1222.0
7240,5.0,2012-09-17,1052.0
7241,6.0,2012-09-17,753.0
7242,7.0,2012-09-17,742.0
7243,8.0,2012-09-17,613.0
7244,9.0,2012-09-17,557.0
7245,10.0,2012-09-17,506.0
7246,11.0,2012-09-17,13.0
7247,12.0,2012-09-17,12.0
7248,1.0,2012-09-18,4926.0
7249,2.0,2012-09-18,2383.0
7250,3.0,2012-09-18,1619.0
7251,4.0,2012-09-18,1222.0
